task,method,optimizer,parameter,parameter_value,metric,n_pairs,n_valid,n_missing,median,q25,q75,minimum,maximum,ci95_lo,ci95_hi
Triple,FE,BFGS,alpha_factor,0.3,worst_displacement_a,1,1,0,1.0051348264153979,1.0051348264153979,1.0051348264153979,1.0051348264153979,1.0051348264153979,,
Triple,FE,BFGS,alpha_factor,0.3,minimum_stiffness_n_m,1,1,0,0.0013202675343275386,0.0013202675343275386,0.0013202675343275386,0.0013202675343275386,0.0013202675343275386,,
Triple,FE,BFGS,alpha_factor,0.3,common_nominal_loss_std_n_m,1,1,0,0.00041452470978664037,0.00041452470978664037,0.00041452470978664037,0.00041452470978664037,0.00041452470978664037,,
Triple,FE,BFGS,alpha_factor,1.0,solve_wall_s,1,1,0,14.719502800013288,14.719502800013288,14.719502800013288,14.719502800013288,14.719502800013288,,
Triple,FE,BFGS,alpha_factor,1.0,iterations,1,1,0,3642.0,3642.0,3642.0,3642.0,3642.0,,
Triple,FE,BFGS,alpha_factor,1.0,evaluations,1,1,0,3819.0,3819.0,3819.0,3819.0,3819.0,,
Triple,FE,BFGS,alpha_factor,1.0,terminal_gradient_l2,1,1,0,4.8181267188444775e-08,4.8181267188444775e-08,4.8181267188444775e-08,4.8181267188444775e-08,4.8181267188444775e-08,,
Triple,FE,BFGS,alpha_factor,1.0,terminal_gradient_inf,1,1,0,1.124666845280082e-08,1.124666845280082e-08,1.124666845280082e-08,1.124666845280082e-08,1.124666845280082e-08,,
Triple,FE,BFGS,alpha_factor,1.0,relative_gradient_l2,1,1,0,1.5773339634921575e-06,1.5773339634921575e-06,1.5773339634921575e-06,1.5773339634921575e-06,1.5773339634921575e-06,,
Triple,FE,BFGS,alpha_factor,1.0,objective_n_m,1,1,0,-0.05047948340041685,-0.05047948340041685,-0.05047948340041685,-0.05047948340041685,-0.05047948340041685,,
Triple,FE,BFGS,alpha_factor,1.0,surrogate_residual_n,1,1,0,1.3882097552492843e-09,1.3882097552492843e-09,1.3882097552492843e-09,1.3882097552492843e-09,1.3882097552492843e-09,,
Triple,FE,BFGS,alpha_factor,1.0,command_cosine_to_fixed_GFE,1,1,0,0.9920837356567055,0.9920837356567055,0.9920837356567055,0.9920837356567055,0.9920837356567055,,
Triple,FE,BFGS,alpha_factor,1.0,field_cosine_to_fixed_GFE,1,1,0,0.9945269808412465,0.9945269808412465,0.9945269808412465,0.9945269808412465,0.9945269808412465,,
Triple,FE,BFGS,alpha_factor,1.0,worst_displacement_a,1,1,0,0.9534037226993098,0.9534037226993098,0.9534037226993098,0.9534037226993098,0.9534037226993098,,
Triple,FE,BFGS,alpha_factor,1.0,minimum_stiffness_n_m,1,1,0,0.0013625665577333538,0.0013625665577333538,0.0013625665577333538,0.0013625665577333538,0.0013625665577333538,,
Triple,FE,BFGS,alpha_factor,1.0,common_nominal_loss_std_n_m,1,1,0,3.358415026223173e-06,3.358415026223173e-06,3.358415026223173e-06,3.358415026223173e-06,3.358415026223173e-06,,
Triple,FE,BFGS,alpha_factor,3.0,solve_wall_s,1,1,0,30.104100700002164,30.104100700002164,30.104100700002164,30.104100700002164,30.104100700002164,,
Triple,FE,BFGS,alpha_factor,3.0,iterations,1,1,0,7791.0,7791.0,7791.0,7791.0,7791.0,,
Triple,FE,BFGS,alpha_factor,3.0,evaluations,1,1,0,8028.0,8028.0,8028.0,8028.0,8028.0,,
Triple,FE,BFGS,alpha_factor,3.0,terminal_gradient_l2,1,1,0,5.2235302370716835e-08,5.2235302370716835e-08,5.2235302370716835e-08,5.2235302370716835e-08,5.2235302370716835e-08,,
Triple,FE,BFGS,alpha_factor,3.0,terminal_gradient_inf,1,1,0,1.1274474859931298e-08,1.1274474859931298e-08,1.1274474859931298e-08,1.1274474859931298e-08,1.1274474859931298e-08,,
Triple,FE,BFGS,alpha_factor,3.0,relative_gradient_l2,1,1,0,1.5880754614709178e-06,1.5880754614709178e-06,1.5880754614709178e-06,1.5880754614709178e-06,1.5880754614709178e-06,,
Triple,FE,BFGS,alpha_factor,3.0,objective_n_m,1,1,0,-0.05047912912153363,-0.05047912912153363,-0.05047912912153363,-0.05047912912153363,-0.05047912912153363,,
Triple,FE,BFGS,alpha_factor,3.0,surrogate_residual_n,1,1,0,4.253129608858125e-10,4.253129608858125e-10,4.253129608858125e-10,4.253129608858125e-10,4.253129608858125e-10,,
Triple,FE,BFGS,alpha_factor,3.0,command_cosine_to_fixed_GFE,1,1,0,0.7757570116239619,0.7757570116239619,0.7757570116239619,0.7757570116239619,0.7757570116239619,,
Triple,FE,BFGS,alpha_factor,3.0,field_cosine_to_fixed_GFE,1,1,0,0.8509560779291022,0.8509560779291022,0.8509560779291022,0.8509560779291022,0.8509560779291022,,
Triple,FE,BFGS,alpha_factor,3.0,worst_displacement_a,1,1,0,0.9534200274559509,0.9534200274559509,0.9534200274559509,0.9534200274559509,0.9534200274559509,,
Triple,FE,BFGS,alpha_factor,3.0,minimum_stiffness_n_m,1,1,0,0.001362557351360832,0.001362557351360832,0.001362557351360832,0.001362557351360832,0.001362557351360832,,
Triple,FE,BFGS,alpha_factor,3.0,common_nominal_loss_std_n_m,1,1,0,3.3645572826530363e-06,3.3645572826530363e-06,3.3645572826530363e-06,3.3645572826530363e-06,3.3645572826530363e-06,,
Triple,FE,BFGS,alpha_factor,10.0,solve_wall_s,1,1,0,39.93460490000143,39.93460490000143,39.93460490000143,39.93460490000143,39.93460490000143,,
Triple,FE,BFGS,alpha_factor,10.0,iterations,1,1,0,8482.0,8482.0,8482.0,8482.0,8482.0,,
Triple,FE,BFGS,alpha_factor,10.0,evaluations,1,1,0,8754.0,8754.0,8754.0,8754.0,8754.0,,
Triple,FE,BFGS,alpha_factor,10.0,terminal_gradient_l2,1,1,0,1.0524618620453385e-07,1.0524618620453385e-07,1.0524618620453385e-07,1.0524618620453385e-07,1.0524618620453385e-07,,
Triple,FE,BFGS,alpha_factor,10.0,terminal_gradient_inf,1,1,0,2.438329232402577e-08,2.438329232402577e-08,2.438329232402577e-08,2.438329232402577e-08,2.438329232402577e-08,,
Triple,FE,BFGS,alpha_factor,10.0,relative_gradient_l2,1,1,0,2.4390377325711936e-06,2.4390377325711936e-06,2.4390377325711936e-06,2.4390377325711936e-06,2.4390377325711936e-06,,
Triple,FE,BFGS,alpha_factor,10.0,objective_n_m,1,1,0,-0.05047901565475579,-0.05047901565475579,-0.05047901565475579,-0.05047901565475579,-0.05047901565475579,,
Triple,FE,BFGS,alpha_factor,10.0,surrogate_residual_n,1,1,0,1.2649454757351993e-10,1.2649454757351993e-10,1.2649454757351993e-10,1.2649454757351993e-10,1.2649454757351993e-10,,
Triple,FE,BFGS,alpha_factor,10.0,command_cosine_to_fixed_GFE,1,1,0,0.9920832799804273,0.9920832799804273,0.9920832799804273,0.9920832799804273,0.9920832799804273,,
Triple,FE,BFGS,alpha_factor,10.0,field_cosine_to_fixed_GFE,1,1,0,0.9945265404999971,0.9945265404999971,0.9945265404999971,0.9945265404999971,0.9945265404999971,,
Triple,FE,BFGS,alpha_factor,10.0,worst_displacement_a,1,1,0,0.9534314860368228,0.9534314860368228,0.9534314860368228,0.9534314860368228,0.9534314860368228,,
Triple,FE,BFGS,alpha_factor,10.0,minimum_stiffness_n_m,1,1,0,0.0013625240910655344,0.0013625240910655344,0.0013625240910655344,0.0013625240910655344,0.0013625240910655344,,
Triple,FE,BFGS,alpha_factor,10.0,common_nominal_loss_std_n_m,1,1,0,3.6814082557067766e-06,3.6814082557067766e-06,3.6814082557067766e-06,3.6814082557067766e-06,3.6814082557067766e-06,,
Triple,FE,BFGS,alpha_factor,30.0,solve_wall_s,1,1,0,65.33041100000264,65.33041100000264,65.33041100000264,65.33041100000264,65.33041100000264,,
Triple,FE,BFGS,alpha_factor,30.0,iterations,1,1,0,13423.0,13423.0,13423.0,13423.0,13423.0,,
Triple,FE,BFGS,alpha_factor,30.0,evaluations,1,1,0,13844.0,13844.0,13844.0,13844.0,13844.0,,
Triple,FE,BFGS,alpha_factor,30.0,terminal_gradient_l2,1,1,0,1.1984938620739998e-06,1.1984938620739998e-06,1.1984938620739998e-06,1.1984938620739998e-06,1.1984938620739998e-06,,
Triple,FE,BFGS,alpha_factor,30.0,terminal_gradient_inf,1,1,0,2.3339945204474397e-07,2.3339945204474397e-07,2.3339945204474397e-07,2.3339945204474397e-07,2.3339945204474397e-07,,
Triple,FE,BFGS,alpha_factor,30.0,relative_gradient_l2,1,1,0,1.5076137572060783e-05,1.5076137572060783e-05,1.5076137572060783e-05,1.5076137572060783e-05,1.5076137572060783e-05,,
Triple,FE,BFGS,alpha_factor,30.0,objective_n_m,1,1,0,-0.0504789953697098,-0.0504789953697098,-0.0504789953697098,-0.0504789953697098,-0.0504789953697098,,
Triple,FE,BFGS,alpha_factor,30.0,surrogate_residual_n,1,1,0,4.2131855413092336e-11,4.2131855413092336e-11,4.2131855413092336e-11,4.2131855413092336e-11,4.2131855413092336e-11,,
Triple,FE,BFGS,alpha_factor,30.0,command_cosine_to_fixed_GFE,1,1,0,0.7757813283738294,0.7757813283738294,0.7757813283738294,0.7757813283738294,0.7757813283738294,,
Triple,FE,BFGS,alpha_factor,30.0,field_cosine_to_fixed_GFE,1,1,0,0.8509756601115991,0.8509756601115991,0.8509756601115991,0.8509756601115991,0.8509756601115991,,
Triple,FE,BFGS,alpha_factor,30.0,worst_displacement_a,1,1,0,0.9534457695506017,0.9534457695506017,0.9534457695506017,0.9534457695506017,0.9534457695506017,,
Triple,FE,BFGS,alpha_factor,30.0,minimum_stiffness_n_m,1,1,0,0.001362453352696769,0.001362453352696769,0.001362453352696769,0.001362453352696769,0.001362453352696769,,
Triple,FE,BFGS,alpha_factor,30.0,common_nominal_loss_std_n_m,1,1,0,4.646197400358951e-06,4.646197400358951e-06,4.646197400358951e-06,4.646197400358951e-06,4.646197400358951e-06,,
Triple,FE,BFGS,alpha_factor,100.0,solve_wall_s,1,1,0,125.19609480000508,125.19609480000508,125.19609480000508,125.19609480000508,125.19609480000508,,
Triple,FE,BFGS,alpha_factor,100.0,iterations,1,1,0,30000.0,30000.0,30000.0,30000.0,30000.0,,
Triple,FE,BFGS,alpha_factor,100.0,evaluations,1,1,0,30745.0,30745.0,30745.0,30745.0,30745.0,,
Triple,FE,BFGS,alpha_factor,100.0,terminal_gradient_l2,1,1,0,0.004366995896631936,0.004366995896631936,0.004366995896631936,0.004366995896631936,0.004366995896631936,,
Triple,FE,BFGS,alpha_factor,100.0,terminal_gradient_inf,1,1,0,0.0008705183596276841,0.0008705183596276841,0.0008705183596276841,0.0008705183596276841,0.0008705183596276841,,
Triple,FE,BFGS,alpha_factor,100.0,relative_gradient_l2,1,1,0,0.019931967155073612,0.019931967155073612,0.019931967155073612,0.019931967155073612,0.019931967155073612,,
Triple,FE,BFGS,alpha_factor,100.0,objective_n_m,1,1,0,-0.05020629091130696,-0.05020629091130696,-0.05020629091130696,-0.05020629091130696,-0.05020629091130696,,
Triple,FE,BFGS,alpha_factor,100.0,surrogate_residual_n,1,1,0,1.706312919027663e-11,1.706312919027663e-11,1.706312919027663e-11,1.706312919027663e-11,1.706312919027663e-11,,
Triple,FE,BFGS,alpha_factor,100.0,command_cosine_to_fixed_GFE,1,1,0,0.9774613316572519,0.9774613316572519,0.9774613316572519,0.9774613316572519,0.9774613316572519,,
Triple,FE,BFGS,alpha_factor,100.0,field_cosine_to_fixed_GFE,1,1,0,0.9898961760703664,0.9898961760703664,0.9898961760703664,0.9898961760703664,0.9898961760703664,,
Triple,FE,BFGS,alpha_factor,100.0,worst_displacement_a,1,1,0,0.9563000317026457,0.9563000317026457,0.9563000317026457,0.9563000317026457,0.9563000317026457,,
Triple,FE,BFGS,alpha_factor,100.0,minimum_stiffness_n_m,1,1,0,0.0013467808643748238,0.0013467808643748238,0.0013467808643748238,0.0013467808643748238,0.0013467808643748238,,
Triple,FE,BFGS,alpha_factor,100.0,common_nominal_loss_std_n_m,1,1,0,3.467351295902399e-06,3.467351295902399e-06,3.467351295902399e-06,3.467351295902399e-06,3.467351295902399e-06,,
Triple,GFE,BFGS,alpha_factor,0.01,solve_wall_s,1,1,0,7.241110300004948,7.241110300004948,7.241110300004948,7.241110300004948,7.241110300004948,,
Triple,GFE,BFGS,alpha_factor,0.01,iterations,1,1,0,1524.0,1524.0,1524.0,1524.0,1524.0,,
Triple,GFE,BFGS,alpha_factor,0.01,evaluations,1,1,0,1605.0,1605.0,1605.0,1605.0,1605.0,,
Triple,GFE,BFGS,alpha_factor,0.01,terminal_gradient_l2,1,1,0,3.0379626123061345e-08,3.0379626123061345e-08,3.0379626123061345e-08,3.0379626123061345e-08,3.0379626123061345e-08,,
Triple,GFE,BFGS,alpha_factor,0.01,terminal_gradient_inf,1,1,0,9.783979906188782e-09,9.783979906188782e-09,9.783979906188782e-09,9.783979906188782e-09,9.783979906188782e-09,,
Triple,GFE,BFGS,alpha_factor,0.01,relative_gradient_l2,1,1,0,1.029228390152904e-06,1.029228390152904e-06,1.029228390152904e-06,1.029228390152904e-06,1.029228390152904e-06,,
Triple,GFE,BFGS,alpha_factor,0.01,objective_n_m,1,1,0,-0.05312097997175295,-0.05312097997175295,-0.05312097997175295,-0.05312097997175295,-0.05312097997175295,,
Triple,GFE,BFGS,alpha_factor,0.01,surrogate_residual_n,1,1,0,6.550805386709876e-06,6.550805386709876e-06,6.550805386709876e-06,6.550805386709876e-06,6.550805386709876e-06,,
Triple,GFE,BFGS,alpha_factor,0.01,command_cosine_to_fixed_GFE,1,1,0,0.8947708329693956,0.8947708329693956,0.8947708329693956,0.8947708329693956,0.8947708329693956,,
Triple,GFE,BFGS,alpha_factor,0.01,field_cosine_to_fixed_GFE,1,1,0,0.9359093751408907,0.9359093751408907,0.9359093751408907,0.9359093751408907,0.9359093751408907,,
Triple,GFE,BFGS,alpha_factor,0.01,worst_displacement_a,1,1,0,1.742968354031297,1.742968354031297,1.742968354031297,1.742968354031297,1.742968354031297,,
Triple,GFE,BFGS,alpha_factor,0.01,minimum_stiffness_n_m,1,1,0,0.0013451927153882942,0.0013451927153882942,0.0013451927153882942,0.0013451927153882942,0.0013451927153882942,,
Triple,GFE,BFGS,alpha_factor,0.01,common_nominal_loss_std_n_m,1,1,0,0.0049100532459694325,0.0049100532459694325,0.0049100532459694325,0.0049100532459694325,0.0049100532459694325,,
Triple,GFE,BFGS,alpha_factor,0.03,solve_wall_s,1,1,0,6.877622500003781,6.877622500003781,6.877622500003781,6.877622500003781,6.877622500003781,,
Triple,GFE,BFGS,alpha_factor,0.03,iterations,1,1,0,1628.0,1628.0,1628.0,1628.0,1628.0,,
Triple,GFE,BFGS,alpha_factor,0.03,evaluations,1,1,0,1788.0,1788.0,1788.0,1788.0,1788.0,,
Triple,GFE,BFGS,alpha_factor,0.03,terminal_gradient_l2,1,1,0,2.4977000826829348e-08,2.4977000826829348e-08,2.4977000826829348e-08,2.4977000826829348e-08,2.4977000826829348e-08,,
Triple,GFE,BFGS,alpha_factor,0.03,terminal_gradient_inf,1,1,0,1.0366501382035966e-08,1.0366501382035966e-08,1.0366501382035966e-08,1.0366501382035966e-08,1.0366501382035966e-08,,
Triple,GFE,BFGS,alpha_factor,0.03,relative_gradient_l2,1,1,0,8.459100795657003e-07,8.459100795657003e-07,8.459100795657003e-07,8.459100795657003e-07,8.459100795657003e-07,,
Triple,GFE,BFGS,alpha_factor,0.03,objective_n_m,1,1,0,-0.052810934672518,-0.052810934672518,-0.052810934672518,-0.052810934672518,-0.052810934672518,,
Triple,GFE,BFGS,alpha_factor,0.03,surrogate_residual_n,1,1,0,6.234429789160177e-06,6.234429789160177e-06,6.234429789160177e-06,6.234429789160177e-06,6.234429789160177e-06,,
Triple,GFE,BFGS,alpha_factor,0.03,command_cosine_to_fixed_GFE,1,1,0,0.8968662298337347,0.8968662298337347,0.8968662298337347,0.8968662298337347,0.8968662298337347,,
Triple,GFE,BFGS,alpha_factor,0.03,field_cosine_to_fixed_GFE,1,1,0,0.9373249638424159,0.9373249638424159,0.9373249638424159,0.9373249638424159,0.9373249638424159,,
Triple,GFE,BFGS,alpha_factor,0.03,worst_displacement_a,1,1,0,1.7042803523471364,1.7042803523471364,1.7042803523471364,1.7042803523471364,1.7042803523471364,,
Triple,GFE,BFGS,alpha_factor,0.03,minimum_stiffness_n_m,1,1,0,0.0013680885941597,0.0013680885941597,0.0013680885941597,0.0013680885941597,0.0013680885941597,,
Triple,GFE,BFGS,alpha_factor,0.03,common_nominal_loss_std_n_m,1,1,0,0.005112860177761072,0.005112860177761072,0.005112860177761072,0.005112860177761072,0.005112860177761072,,
Triple,GFE,BFGS,alpha_factor,0.1,solve_wall_s,1,1,0,7.740220499996212,7.740220499996212,7.740220499996212,7.740220499996212,7.740220499996212,,
Triple,GFE,BFGS,alpha_factor,0.1,iterations,1,1,0,1961.0,1961.0,1961.0,1961.0,1961.0,,
Triple,GFE,BFGS,alpha_factor,0.1,evaluations,1,1,0,2059.0,2059.0,2059.0,2059.0,2059.0,,
Triple,GFE,BFGS,alpha_factor,0.1,terminal_gradient_l2,1,1,0,3.120222162121132e-08,3.120222162121132e-08,3.120222162121132e-08,3.120222162121132e-08,3.120222162121132e-08,,
Triple,GFE,BFGS,alpha_factor,0.1,terminal_gradient_inf,1,1,0,9.858889812034343e-09,9.858889812034343e-09,9.858889812034343e-09,9.858889812034343e-09,9.858889812034343e-09,,
Triple,GFE,BFGS,alpha_factor,0.1,relative_gradient_l2,1,1,0,1.0555017804604092e-06,1.0555017804604092e-06,1.0555017804604092e-06,1.0555017804604092e-06,1.0555017804604092e-06,,
Triple,GFE,BFGS,alpha_factor,0.1,objective_n_m,1,1,0,-0.051877995767786275,-0.051877995767786275,-0.051877995767786275,-0.051877995767786275,-0.051877995767786275,,
Triple,GFE,BFGS,alpha_factor,0.1,surrogate_residual_n,1,1,0,5.206526699052475e-06,5.206526699052475e-06,5.206526699052475e-06,5.206526699052475e-06,5.206526699052475e-06,,
Triple,GFE,BFGS,alpha_factor,0.1,command_cosine_to_fixed_GFE,1,1,0,0.9021674500315683,0.9021674500315683,0.9021674500315683,0.9021674500315683,0.9021674500315683,,
Triple,GFE,BFGS,alpha_factor,0.1,field_cosine_to_fixed_GFE,1,1,0,0.9411121788285792,0.9411121788285792,0.9411121788285792,0.9411121788285792,0.9411121788285792,,
Triple,GFE,BFGS,alpha_factor,0.1,worst_displacement_a,1,1,0,1.5694465842419028,1.5694465842419028,1.5694465842419028,1.5694465842419028,1.5694465842419028,,
Triple,GFE,BFGS,alpha_factor,0.1,minimum_stiffness_n_m,1,1,0,0.001351697227697002,0.001351697227697002,0.001351697227697002,0.001351697227697002,0.001351697227697002,,
Triple,GFE,BFGS,alpha_factor,0.1,common_nominal_loss_std_n_m,1,1,0,0.004711601309988968,0.004711601309988968,0.004711601309988968,0.004711601309988968,0.004711601309988968,,
Triple,GFE,BFGS,alpha_factor,0.3,solve_wall_s,1,1,0,9.041064099990763,9.041064099990763,9.041064099990763,9.041064099990763,9.041064099990763,,
Triple,GFE,BFGS,alpha_factor,0.3,iterations,1,1,0,2221.0,2221.0,2221.0,2221.0,2221.0,,
Triple,GFE,BFGS,alpha_factor,0.3,evaluations,1,1,0,2328.0,2328.0,2328.0,2328.0,2328.0,,
Triple,GFE,BFGS,alpha_factor,0.3,terminal_gradient_l2,1,1,0,3.7932629415557445e-08,3.7932629415557445e-08,3.7932629415557445e-08,3.7932629415557445e-08,3.7932629415557445e-08,,
Triple,GFE,BFGS,alpha_factor,0.3,terminal_gradient_inf,1,1,0,9.309747315628991e-09,9.309747315628991e-09,9.309747315628991e-09,9.309747315628991e-09,9.309747315628991e-09,,
Triple,GFE,BFGS,alpha_factor,0.3,relative_gradient_l2,1,1,0,1.2788376471341592e-06,1.2788376471341592e-06,1.2788376471341592e-06,1.2788376471341592e-06,1.2788376471341592e-06,,
Triple,GFE,BFGS,alpha_factor,0.3,objective_n_m,1,1,0,-0.05020580556314663,-0.05020580556314663,-0.05020580556314663,-0.05020580556314663,-0.05020580556314663,,
Triple,GFE,BFGS,alpha_factor,0.3,surrogate_residual_n,1,1,0,2.0138226833794897e-06,2.0138226833794897e-06,2.0138226833794897e-06,2.0138226833794897e-06,2.0138226833794897e-06,,
Triple,GFE,BFGS,alpha_factor,0.3,command_cosine_to_fixed_GFE,1,1,0,0.9847940059055359,0.9847940059055359,0.9847940059055359,0.9847940059055359,0.9847940059055359,,
Triple,GFE,BFGS,alpha_factor,0.3,field_cosine_to_fixed_GFE,1,1,0,0.9912219193831776,0.9912219193831776,0.9912219193831776,0.9912219193831776,0.9912219193831776,,
Triple,GFE,BFGS,alpha_factor,0.3,worst_displacement_a,1,1,0,0.781279398563029,0.781279398563029,0.781279398563029,0.781279398563029,0.781279398563029,,
Triple,GFE,BFGS,alpha_factor,0.3,minimum_stiffness_n_m,1,1,0,0.001309740164930641,0.001309740164930641,0.001309740164930641,0.001309740164930641,0.001309740164930641,,
Triple,GFE,BFGS,alpha_factor,0.3,common_nominal_loss_std_n_m,1,1,0,0.0012795536185392527,0.0012795536185392527,0.0012795536185392527,0.0012795536185392527,0.0012795536185392527,,
Triple,GFE,BFGS,alpha_factor,1.0,solve_wall_s,1,1,0,9.424814900005003,9.424814900005003,9.424814900005003,9.424814900005003,9.424814900005003,,
Triple,GFE,BFGS,alpha_factor,1.0,iterations,1,1,0,2777.0,2777.0,2777.0,2777.0,2777.0,,
Triple,GFE,BFGS,alpha_factor,1.0,evaluations,1,1,0,2871.0,2871.0,2871.0,2871.0,2871.0,,
Triple,GFE,BFGS,alpha_factor,1.0,terminal_gradient_l2,1,1,0,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,,
