field_class,plane,x_m,y_m,z_m,total_force_x_n,total_force_y_n,total_force_z_n,radiation_force_x_n,radiation_force_y_n,radiation_force_z_n
Bottle,XZ,-0.007,0.0,0.045000000000000005,-5.206819746202142e-06,-3.777109552728878e-07,-5.486571873238266e-07,-5.206819746202142e-06,-3.777109552728878e-07,5.656280920323092e-07
Bottle,XZ,-0.006,0.0,0.045000000000000005,2.1445511910576273e-06,-3.2281447555275157e-07,-1.7279254335924206e-06,2.1445511910576273e-06,-3.2281447555275157e-07,-6.136401542362848e-07
Bottle,XZ,-0.005,0.0,0.045000000000000005,9.73064329535023e-06,-1.2716099749717859e-07,-2.6207628146987746e-06,9.73064329535023e-06,-1.2716099749717859e-07,-1.5064775353426386e-06
Bottle,XZ,-0.004,0.0,0.045000000000000005,7.875798367971539e-06,1.7212105360305058e-07,-2.2129340824803966e-06,7.875798367971539e-06,1.7212105360305058e-07,-1.0986488031242606e-06
Bottle,XZ,-0.003,0.0,0.045000000000000005,-3.5413612442888633e-06,4.870916611147645e-07,3.6051717576513727e-07,-3.5413612442888633e-06,4.870916611147645e-07,1.474802455121273e-06
Bottle,XZ,-0.002,0.0,0.045000000000000005,-1.4129252449150678e-05,6.993179917090457e-07,4.540564579207835e-06,-1.4129252449150678e-05,6.993179917090457e-07,5.654849858563971e-06
Bottle,XZ,-0.001,0.0,0.045000000000000005,-1.2839496305425638e-05,7.176441697696043e-07,8.489453391713445e-06,-1.2839496305425638e-05,7.176441697696043e-07,9.60373867106958e-06
Bottle,XZ,0.0,0.0,0.045000000000000005,1.692163859444069e-07,5.305273658975401e-07,1.0082614169126695e-05,1.692163859444069e-07,5.305273658975401e-07,1.119689944848283e-05
Bottle,XZ,0.001,0.0,0.045000000000000005,1.3018521342733076e-05,2.2237996687367025e-07,8.380585018205213e-06,1.3018521342733076e-05,2.2237996687367025e-07,9.494870297561349e-06
Bottle,XZ,0.002000000000000001,0.0,0.045000000000000005,1.3990990565349025e-05,-6.981945430252547e-08,4.361217792367985e-06,1.3990990565349025e-05,-6.981945430252547e-08,5.475503071724121e-06
Bottle,XZ,0.003,0.0,0.045000000000000005,3.253913268395267e-06,-2.2283994151447246e-07,1.7154920831624818e-07,3.253913268395267e-06,-2.2283994151447246e-07,1.285834487672384e-06
Bottle,XZ,0.003999999999999999,0.0,0.045000000000000005,-7.992818504066034e-06,-1.9617624669176346e-07,-2.3672540984435966e-06,-7.992818504066034e-06,-1.9617624669176346e-07,-1.2529688190874606e-06
Bottle,XZ,0.005,0.0,0.045000000000000005,-9.51961586185715e-06,-4.0164572466276356e-08,-2.718648433758599e-06,-9.51961586185715e-06,-4.0164572466276356e-08,-1.6043631544024633e-06
Bottle,XZ,0.006000000000000001,0.0,0.045000000000000005,-1.7790333050143536e-06,1.3970396340774278e-07,-1.7568430788329735e-06,-1.7790333050143536e-06,1.3970396340774278e-07,-6.425577994768376e-07
Bottle,XZ,0.007,0.0,0.045000000000000005,5.378629133129111e-06,2.4236834054434533e-07,-5.093412010460627e-07,5.378629133129111e-06,2.4236834054434533e-07,6.049440783100731e-07
Bottle,XZ,-0.007,0.0,0.046,-6.56970320403863e-06,-3.4276072966529846e-07,-4.861298819920785e-07,-6.56970320403863e-06,-3.4276072966529846e-07,6.281553973640573e-07
Bottle,XZ,-0.006,0.0,0.046,6.446224300522321e-07,-2.907756662192286e-07,-1.2726923166217315e-06,6.446224300522321e-07,-2.907756662192286e-07,-1.5840703726559573e-07
Bottle,XZ,-0.005,0.0,0.046,8.994263998308368e-06,-1.1736529490639306e-07,-1.9088641670755373e-06,8.994263998308368e-06,-1.1736529490639306e-07,-7.945788877194017e-07
Bottle,XZ,-0.004,0.0,0.046,8.76320240122793e-06,1.439774160049203e-07,-1.6319157385027802e-06,8.76320240122793e-06,1.439774160049203e-07,-5.176304591466446e-07
Bottle,XZ,-0.003,0.0,0.046,-1.0301364920175896e-06,4.109328143649167e-07,2.3751475675656242e-07,-1.0301364920175896e-06,4.109328143649167e-07,1.3518000361126982e-06
Bottle,XZ,-0.002,0.0,0.046,-1.0914523980545709e-05,5.8474136215659e-07,3.419552629813517e-06,-1.0914523980545709e-05,5.8474136215659e-07,4.533837909169653e-06
Bottle,XZ,-0.001,0.0,0.046,-1.0551343096045922e-05,5.887049787800816e-07,6.42121599518164e-06,-1.0551343096045922e-05,5.887049787800816e-07,7.5355012745377756e-06
Bottle,XZ,0.0,0.0,0.046,1.341285708194927e-07,4.1728575390142226e-07,7.645405996798784e-06,1.341285708194927e-07,4.1728575390142226e-07,8.75969127615492e-06
Bottle,XZ,0.001,0.0,0.046,1.0674394136803435e-05,1.4953295044453543e-07,6.3215513490537165e-06,1.0674394136803435e-05,1.4953295044453543e-07,7.4358366284098525e-06
Bottle,XZ,0.002000000000000001,0.0,0.046,1.0759071978652542e-05,-9.547868154766602e-08,3.255236870944173e-06,1.0759071978652542e-05,-9.547868154766602e-08,4.369522150300309e-06
Bottle,XZ,0.003,0.0,0.046,7.641350222580193e-07,-2.1399150959815555e-07,5.730096924383504e-08,7.641350222580193e-07,-2.1399150959815555e-07,1.1715862485999708e-06
Bottle,XZ,0.003999999999999999,0.0,0.046,-8.829189690094574e-06,-1.7116614599833882e-07,-1.788998086615165e-06,-8.829189690094574e-06,-1.7116614599833882e-07,-6.747128072590293e-07
Bottle,XZ,0.005,0.0,0.046,-8.715075221211623e-06,-1.4971907798724127e-08,-2.021967446505622e-06,-8.715075221211623e-06,-1.4971907798724127e-08,-9.076821671494862e-07
Bottle,XZ,0.006000000000000001,0.0,0.046,-2.219849993251085e-07,1.5468582705653947e-07,-1.3330247629082807e-06,-2.219849993251085e-07,1.5468582705653947e-07,-2.1873948355214485e-07
Bottle,XZ,0.007,0.0,0.046,6.767906112118651e-06,2.4177437840502116e-07,-4.914896466066867e-07,6.767906112118651e-06,2.4177437840502116e-07,6.227956327494491e-07
Bottle,XZ,-0.007,0.0,0.047,-7.67415297219832e-06,-2.992988310912165e-07,-3.3454257535826095e-07,-7.67415297219832e-06,-2.992988310912165e-07,7.797427039978748e-07
Bottle,XZ,-0.006,0.0,0.047,-4.1785094511810666e-07,-2.518517780216507e-07,-6.462373776601393e-07,-4.1785094511810666e-07,-2.518517780216507e-07,4.680479016959965e-07
Bottle,XZ,-0.005,0.0,0.047,8.556457087637806e-06,-9.926703233758634e-08,-9.470437417674088e-07,8.556457087637806e-06,-9.926703233758634e-08,1.6724153758872694e-07
Bottle,XZ,-0.004,0.0,0.047,9.652470777818659e-06,1.2042285694994115e-07,-8.54921443508851e-07,9.652470777818659e-06,1.2042285694994115e-07,2.5936383584728473e-07
Bottle,XZ,-0.003,0.0,0.047,1.1398859874549532e-06,3.341981471081783e-07,1.8795415446152778e-07,1.1398859874549532e-06,3.341981471081783e-07,1.3022394338176636e-06
Bottle,XZ,-0.002,0.0,0.047,-8.19100512176345e-06,4.664077932772959e-07,2.2303301386446856e-06,-8.19100512176345e-06,4.664077932772959e-07,3.344615418000821e-06
Bottle,XZ,-0.001,0.0,0.047,-8.702674763880773e-06,4.5870906891069014e-07,4.288389738688093e-06,-8.702674763880773e-06,4.5870906891069014e-07,5.402675018044229e-06
Bottle,XZ,0.0,0.0,0.047,9.970563968954829e-08,3.063553323025659e-07,5.083998982592907e-06,9.970563968954829e-08,3.063553323025659e-07,6.198284261949043e-06
Bottle,XZ,0.001,0.0,0.047,8.773675008731717e-06,7.927874050606068e-08,4.200228493925337e-06,8.773675008731717e-06,7.927874050606068e-08,5.314513773281473e-06
Bottle,XZ,0.002000000000000001,0.0,0.047,8.021930959443732e-06,-1.1747936112826962e-07,2.0844121853755375e-06,8.021930959443732e-06,-1.1747936112826962e-07,3.198697464731673e-06
Bottle,XZ,0.003,0.0,0.047,-1.379424241004178e-06,-1.9866223939216988e-07,2.499078995169585e-08,-1.379424241004178e-06,-1.9866223939216988e-07,1.1392760693078316e-06
Bottle,XZ,0.003999999999999999,0.0,0.047,-9.661169354215807e-06,-1.401648568302224e-07,-1.0065879624918957e-06,-9.661169354215807e-06,-1.401648568302224e-07,1.0769731686424013e-07
Bottle,XZ,0.005,0.0,0.047,-8.21206900934298e-06,1.0526740276527022e-08,-1.0719486506850243e-06,-8.21206900934298e-06,1.0526740276527022e-08,4.233662867111142e-08
Bottle,XZ,0.006000000000000001,0.0,0.047,8.908010052917289e-07,1.6119789199567655e-07,-7.374585093374752e-07,8.908010052917289e-07,1.6119789199567655e-07,3.7682677001866067e-07
Bottle,XZ,0.007,0.0,0.047,7.89424757443757e-06,2.3033459588739657e-07,-3.8075500854178893e-07,7.89424757443757e-06,2.3033459588739657e-07,7.335302708143469e-07
Bottle,XZ,-0.007,0.0,0.048,-8.410487148584568e-06,-2.4949079886423886e-07,-1.249343953153601e-07,-8.410487148584568e-06,-2.4949079886423886e-07,9.893508840407757e-07
Bottle,XZ,-0.006,0.0,0.048,-9.706492705759126e-07,-2.059433092353933e-07,6.011076990648668e-08,-9.706492705759126e-07,-2.059433092353933e-07,1.1743960492626225e-06
Bottle,XZ,-0.005,0.0,0.048,8.459846677020264e-06,-7.899917791845573e-08,1.4286134159408772e-07,8.459846677020264e-06,-7.899917791845573e-08,1.2571466209502235e-06
Bottle,XZ,-0.004,0.0,0.048,1.0369245041954562e-05,9.672239950862473e-08,7.837724689854907e-08,1.0369245041954562e-05,9.672239950862473e-08,1.1926625262546849e-06
Bottle,XZ,-0.003,0.0,0.048,2.8453906467494256e-06,2.6068846445989826e-07,2.6293489391350036e-07,2.8453906467494256e-06,2.6068846445989826e-07,1.3772201732696361e-06
Bottle,XZ,-0.002,0.0,0.048,-6.138629205293837e-06,3.497792656592892e-07,1.1488591451521892e-06,-6.138629205293837e-06,3.497792656592892e-07,2.263144424508325e-06
Bottle,XZ,-0.001,0.0,0.048,-7.281344980580703e-06,3.270805083068112e-07,2.2484950262381595e-06,-7.281344980580703e-06,3.270805083068112e-07,3.3627803055942955e-06
Bottle,XZ,0.0,0.0,0.048,6.53415153981885e-08,1.9491313657542398e-07,2.7008650916447263e-06,6.53415153981885e-08,1.9491313657542398e-07,3.815150371000862e-06
Bottle,XZ,0.001,0.0,0.048,7.300489935737083e-06,1.194493106085543e-08,2.1703621981461148e-06,7.300489935737083e-06,1.194493106085543e-08,3.2846474775022503e-06
Bottle,XZ,0.002000000000000001,0.0,0.048,5.958177114396889e-06,-1.3620456810920265e-07,1.0204098909848646e-06,5.958177114396889e-06,-1.3620456810920265e-07,2.1346951703410003e-06
Bottle,XZ,0.003,0.0,0.048,-3.056029218611447e-06,-1.8267314582660194e-07,1.187456052627877e-07,-3.056029218611447e-06,-1.8267314582660194e-07,1.2330308846189235e-06
Bottle,XZ,0.003999999999999999,0.0,0.048,-1.0326087951102509e-05,-1.106839697430136e-07,-6.239545163101047e-08,-1.0326087951102509e-05,-1.106839697430136e-07,1.0518898277251253e-06
Bottle,XZ,0.005,0.0,0.048,-8.060126954715592e-06,3.229762738768697e-08,1.1688275794288163e-08,-8.060126954715592e-06,3.229762738768697e-08,1.125973555150424e-06
Bottle,XZ,0.006000000000000001,0.0,0.048,1.4895794534756412e-06,1.6448415454489323e-07,-5.6204171648682795e-08,1.4895794534756412e-06,1.6448415454489323e-07,1.058081107707453e-06
Bottle,XZ,0.007,0.0,0.048,8.658633687511972e-06,2.150585482888041e-07,-2.0838478088332857e-07,8.658633687511972e-06,2.150585482888041e-07,9.059004984728072e-07
Bottle,XZ,-0.007,0.0,0.049,-8.667976989896169e-06,-1.967949300603872e-07,5.91095323971882e-08,-8.667976989896169e-06,-1.967949300603872e-07,1.173394811753324e-06
Bottle,XZ,-0.006,0.0,0.049,-9.905150665444562e-07,-1.5798904625513827e-07,7.80931437085595e-07,-9.905150665444562e-07,-1.5798904625513827e-07,1.8952167164417308e-06
Bottle,XZ,-0.005,0.0,0.049,8.59718020464309e-06,-5.8652553311172385e-08,1.2254755797963827e-06,8.59718020464309e-06,-5.8652553311172385e-08,2.3397608591525185e-06
Bottle,XZ,-0.004,0.0,0.049,1.0918094528044813e-05,7.419019705910494e-08,9.989029518727399e-07,1.0918094528044813e-05,7.419019705910494e-08,2.1131882312288756e-06
Bottle,XZ,-0.003,0.0,0.049,3.938697298812677e-06,1.9014775440989443e-07,4.7370710928978317e-07,3.938697298812677e-06,1.9014775440989443e-07,1.587992388645919e-06
Bottle,XZ,-0.002,0.0,0.049,-4.783212616333435e-06,2.4132276937344267e-07,2.8302090348213877e-07,-4.783212616333435e-06,2.4132276937344267e-07,1.3973061828382746e-06
Bottle,XZ,-0.001,0.0,0.049,-6.363992657156204e-06,2.0508444492203423e-07,5.131230043807739e-07,-6.363992657156204e-06,2.0508444492203423e-07,1.6274082837369097e-06
Bottle,XZ,0.0,0.0,0.049,3.2898874547527426e-08,9.117967108414657e-08,6.401225114421885e-07,3.2898874547527426e-08,9.117967108414657e-08,1.7544077907983243e-06
Bottle,XZ,0.001,0.0,0.049,6.33514791115615e-06,-5.1680173580211404e-08,4.4802967601661123e-07,6.33514791115615e-06,-5.1680173580211404e-08,1.562314955372747e-06
Bottle,XZ,0.002000000000000001,0.0,0.049,4.589601478614898e-06,-1.5560843026331027e-07,1.761529469953989e-07,4.589601478614898e-06,-1.5560843026331027e-07,1.2904382263515347e-06
Bottle,XZ,0.003,0.0,0.049,-4.1244918574062595e-06,-1.6905382433312921e-07,3.5500621616664324e-07,-4.1244918574062595e-06,-1.6905382433312921e-07,1.469291495522779e-06
Bottle,XZ,0.003999999999999999,0.0,0.049,-1.0830736283459457e-05,-8.600245806366036e-08,8.764967677178655e-07,-1.0830736283459457e-05,-8.600245806366036e-08,1.9907820470740013e-06
Bottle,XZ,0.005,0.0,0.049,-8.155794298461233e-06,5.0399678068548045e-08,1.0950788530452777e-06,-8.155794298461233e-06,5.0399678068548045e-08,2.2093641324014135e-06
Bottle,XZ,0.006000000000000001,0.0,0.049,1.546905215788265e-06,1.6302751118415745e-07,6.479210126305393e-07,1.546905215788265e-06,1.6302751118415745e-07,1.7622062919866751e-06
Bottle,XZ,0.007,0.0,0.049,8.94508672581979e-06,1.9668145840422922e-07,-5.463801354362639e-08,8.94508672581979e-06,1.9668145840422922e-07,1.0596472658125094e-06
Bottle,XZ,-0.007,0.0,0.05,-8.454618221081577e-06,-1.4391726157454088e-07,2.476886400134033e-07,-8.454618221081577e-06,-1.4391726157454088e-07,1.361973919369539e-06
Bottle,XZ,-0.006,0.0,0.05,-5.099418231982465e-07,-1.1085610531047583e-07,1.4641987618709e-06,-5.099418231982465e-07,-1.1085610531047583e-07,2.5784840412270357e-06
Bottle,XZ,-0.005,0.0,0.05,8.949714307099503e-06,-3.807525048119109e-08,2.1829763070905527e-06,8.949714307099503e-06,-3.807525048119109e-08,3.2972615864466883e-06
Bottle,XZ,-0.004,0.0,0.05,1.1263399890025858e-05,5.18330378009489e-08,1.8781240858318047e-06,1.1263399890025858e-05,5.18330378009489e-08,2.9924093651879404e-06
Bottle,XZ,-0.003,0.0,0.05,4.437472186688534e-06,1.2029126796166437e-07,7.886415833502211e-07,4.437472186688534e-06,1.2029126796166437e-07,1.902926862706357e-06
Bottle,XZ,-0.002,0.0,0.05,-4.163455556125303e-06,1.3687517082426515e-07,-2.500560982393276e-07,-4.163455556125303e-06,1.3687517082426515e-07,8.642291811168082e-07
Bottle,XZ,-0.001,0.0,0.05,-5.910313018966861e-06,9.07448669463255e-08,-7.787018840678371e-07,-5.910313018966861e-06,9.07448669463255e-08,3.3558339528829875e-07
Bottle,XZ,0.0,0.0,0.05,3.4418536578270195e-09,-3.812846476799658e-09,-9.228690224842313e-07,3.4418536578270195e-09,-3.812846476799658e-09,1.9141625687190446e-07
Bottle,XZ,0.001,0.0,0.05,5.838286331578996e-06,-1.069634540251036e-07,-8.313347556165622e-07,5.838286331578996e-06,-1.069634540251036e-07,2.829505237395736e-07
Bottle,XZ,0.002000000000000001,0.0,0.05,3.965089763071253e-06,-1.6851349912104308e-07,-3.319043083669656e-07,3.965089763071253e-06,-1.6851349912104308e-07,7.823809709891702e-07
Bottle,XZ,0.003,0.0,0.05,-4.59755216805893e-06,-1.5297771255319094e-07,6.996518532642419e-07,-4.59755216805893e-06,-1.5297771255319094e-07,1.8139371326203777e-06
Bottle,XZ,0.003999999999999999,0.0,0.05,-1.1139108204290212e-05,-6.340366274309464e-08,1.779697364747355e-06,-1.1139108204290212e-05,-6.340366274309464e-08,2.893982644103491e-06
Bottle,XZ,0.005,0.0,0.05,-8.477891992427885e-06,6.051595918178496e-08,2.0626676092349215e-06,-8.477891992427885e-06,6.051595918178496e-08,3.176952888591057e-06
Bottle,XZ,0.006000000000000001,0.0,0.05,1.0876176520830662e-06,1.5711740804514354e-07,1.3211173817661578e-06,1.0876176520830662e-06,1.5711740804514354e-07,2.4354026611222936e-06
Bottle,XZ,0.007,0.0,0.05,8.754088260418327e-06,1.784313430499974e-07,1.088608361753904e-07,8.754088260418327e-06,1.784313430499974e-07,1.2231461155315262e-06
Bottle,XZ,-0.007,0.0,0.051000000000000004,-7.827037639083675e-06,-9.08400855662954e-08,4.1976660781493895e-07,-7.827037639083675e-06,-9.08400855662954e-08,1.5340518871710747e-06
Bottle,XZ,-0.006,0.0,0.051000000000000004,3.392774411820082e-07,-6.558990398890073e-08,2.0621316424940306e-06,3.392774411820082e-07,-6.558990398890073e-08,3.176416921850166e-06
Bottle,XZ,-0.005,0.0,0.051000000000000004,9.559635743769902e-06,-2.3496561448414012e-08,2.984736032894781e-06,9.559635743769902e-06,-2.3496561448414012e-08,4.099021312250917e-06
Bottle,XZ,-0.004,0.0,0.051000000000000004,1.1409386371036165e-05,2.050321483213917e-08,2.635152127674152e-06,1.1409386371036165e-05,2.050321483213917e-08,3.7494374070302877e-06
Bottle,XZ,-0.003,0.0,0.051000000000000004,4.322421244475417e-06,4.525284408688153e-08,1.2651197395367443e-06,4.322421244475417e-06,4.525284408688153e-08,2.37940501889288e-06
Bottle,XZ,-0.002,0.0,0.051000000000000004,-4.288551807382955e-06,3.273531594575925e-08,-3.9203216509877496e-07,-4.288551807382955e-06,3.273531594575925e-08,7.222531142573608e-07
Bottle,XZ,-0.001,0.0,0.051000000000000004,-5.969267841442653e-06,-1.904723910601376e-08,-1.5236291258921322e-06,-5.969267841442653e-06,-1.904723910601376e-08,-4.0934384653599627e-07
Bottle,XZ,0.0,0.0,0.051000000000000004,-2.3666690510885397e-08,-9.171721080164292e-08,-1.9075553199321576e-06,-2.3666690510885397e-08,-9.171721080164292e-08,-7.93270040576022e-07
Bottle,XZ,0.001,0.0,0.051000000000000004,5.860930697530331e-06,-1.5452589304082982e-07,-1.5623918414673106e-06,5.860930697530331e-06,-1.5452589304082982e-07,-4.481065621111749e-07
Bottle,XZ,0.002000000000000001,0.0,0.051000000000000004,4.0910379018993004e-06,-1.737335447122657e-07,-4.49977684687511e-07,4.0910379018993004e-06,-1.737335447122657e-07,6.643075946686248e-07
Bottle,XZ,0.003,0.0,0.051000000000000004,-4.450981021386057e-06,-1.30471685189736e-07,1.202609479592509e-06,-4.450981021386057e-06,-1.30471685189736e-07,2.3168947589486448e-06
Bottle,XZ,0.003999999999999999,0.0,0.051000000000000004,-1.1247219348255585e-05,-3.42687259897637e-08,2.5584819904353472e-06,-1.1247219348255585e-05,-3.42687259897637e-08,3.672767269791483e-06
Bottle,XZ,0.005,0.0,0.051000000000000004,-9.064043692978899e-06,7.612176090831336e-08,2.872716865379126e-06,-9.064043692978899e-06,7.612176090831336e-08,3.987002144735262e-06
Bottle,XZ,0.006000000000000001,0.0,0.051000000000000004,2.477426800271266e-07,1.5053032125702094e-07,1.911270356593956e-06,2.477426800271266e-07,1.5053032125702094e-07,3.025555635950092e-06
Bottle,XZ,0.007,0.0,0.051000000000000004,8.136291706428308e-06,1.5468535075516427e-07,2.602456894252888e-07,8.136291706428308e-06,1.5468535075516427e-07,1.3745309687814246e-06
Bottle,XZ,-0.007,0.0,0.052000000000000005,-6.878205366593952e-06,-3.8303714340366364e-08,5.166707781799191e-07,-6.878205366593952e-06,-3.8303714340366364e-08,1.6309560575360548e-06
Bottle,XZ,-0.006,0.0,0.052000000000000005,1.5538152590136608e-06,-2.2047426010441377e-08,2.515622590065922e-06,1.5538152590136608e-06,-2.2047426010441377e-08,3.6299078694220577e-06
Bottle,XZ,-0.005,0.0,0.052000000000000005,1.0317318310434812e-05,-1.1616971081630476e-08,3.6174074239634363e-06,1.0317318310434812e-05,-1.1616971081630476e-08,4.731692703319572e-06
Bottle,XZ,-0.004,0.0,0.052000000000000005,1.1388736839632275e-05,-1.2487345022231106e-08,3.275757708684741e-06,1.1388736839632275e-05,-1.2487345022231106e-08,4.390042988040877e-06
Bottle,XZ,-0.003,0.0,0.052000000000000005,3.6406497688556422e-06,-2.936631860916746e-08,1.819290874101514e-06,3.6406497688556422e-06,-2.936631860916746e-08,2.9335761534576497e-06
Bottle,XZ,-0.002,0.0,0.052000000000000005,-5.115410159036898e-06,-6.837015565633298e-08,-1.4077274099929707e-07,-5.115410159036898e-06,-6.837015565633298e-08,9.735125383568387e-07
Bottle,XZ,-0.001,0.0,0.052000000000000005,-6.487417104026128e-06,-1.2185621172905807e-07,-1.6601527863543955e-06,-6.487417104026128e-06,-1.2185621172905807e-07,-5.458675069982597e-07
Bottle,XZ,0.0,0.0,0.052000000000000005,-4.829876059999578e-08,-1.7127989031512326e-07,-2.1930190202399085e-06,-4.829876059999578e-08,-1.7127989031512326e-07,-1.0787337408837727e-06
Bottle,XZ,0.001,0.0,0.052000000000000005,6.345146779839008e-06,-1.9520216720908124e-07,-1.6860792385213934e-06,6.345146779839008e-06,-1.9520216720908124e-07,-5.717939591652575e-07
